id,name,team,position,rating,match,match_id,match_date,home_away,ERA,top_stats_FotMob rating,top_stats_Minutes played,top_stats_Saves,top_stats_Goals conceded,top_stats_Goals prevented,top_stats_Accurate passes_value,top_stats_Accurate passes_total,top_stats_Accurate long balls_value,top_stats_Accurate long balls_total,top_stats_Diving save,top_stats_Saves inside box,top_stats_Acted as sweeper,top_stats_Punches,top_stats_Throws,top_stats_High claim,top_stats_Recoveries,top_stats_Touches,top_stats_Goals,top_stats_Assists,top_stats_Total shots,top_stats_Shotmap,top_stats_Chances created,attack_Blocked shots,attack_Touches,attack_Successful dribbles_value,attack_Successful dribbles_total,attack_Passes into final third,attack_Accurate crosses_value,attack_Accurate crosses_total,attack_Accurate long balls_value,attack_Accurate long balls_total,attack_Dispossessed,defense_Tackles won_value,defense_Tackles won_total,defense_Clearances,defense_Headed clearance,defense_Interceptions,defense_Defensive actions,defense_Recoveries,defense_Dribbled past,duels_Duels won,duels_Duels lost,duels_Ground duels won_value,duels_Ground duels won_total,duels_Aerial duels won_value,duels_Aerial duels won_total,duels_Was fouled,duels_Fouls committed,attack_Shot accuracy_value,attack_Shot accuracy_total,attack_Big chances missed,attack_Offsides,attack_Corners,defense_Tackles won,defense_Blocks,attack_Touches in opposition box,top_stats_Missed penalty,top_stats_Penalties won,defense_Last man tackle,defense_Clearance off the line,top_stats_Error led to goal,top_stats_xGOT faced,top_stats_Expected goals (xG),top_stats_Expected goals on target (xGOT),top_stats_Expected assists (xA),top_stats_xG + xA,attack_xG Non-penalty,top_stats_Conceded penalty
846369,Luis Sinisterra,8258,Attacker,7.1,"Colombia-vs-Bolivia_Thu, Mar 24, 2022, 23:30 UTC",3239068,2022-03-24,home,Before Lorenzo,7.13,65.0,,,,24.0,26.0,,,,,,,,,,,0.0,0.0,3.0,True,0.0,,41.0,2.0,6.0,1.0,,,,,2.0,1.0,1.0,,,,1.0,6.0,,6.0,7.0,5.0,11.0,1.0,2.0,2.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
196484,Luis Muriel,8258,Attacker,7.0,"Colombia-vs-Bolivia_Thu, Mar 24, 2022, 23:30 UTC",3239068,2022-03-24,home,Before Lorenzo,7.02,66.0,,,,16.0,19.0,,,,,,,,,,,0.0,0.0,0.0,,1.0,,27.0,1.0,2.0,2.0,1.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,4.0,,,2.0,3.0,2.0,4.0,0.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
860914,Luis Diaz,8258,Attacker,8.4,"Colombia-vs-Bolivia_Thu, Mar 24, 2022, 23:30 UTC",3239068,2022-03-24,home,Before Lorenzo,8.38,84.0,,,,36.0,42.0,,,,,,,,,,,1.0,0.0,2.0,True,3.0,1.0,69.0,3.0,6.0,5.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,,,1.0,3.0,6.0,,6.0,9.0,6.0,13.0,0.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
533775,Rafael Santos Borre,8258,Attacker,7.7,"Venezuela-vs-Colombia_Tue, Mar 29, 2022, 23:30 UTC",3239073,2022-03-29,away,Before Lorenzo,7.74,76.0,,,,26.0,32.0,,,,,,,,,,,0.0,0.0,0.0,,1.0,,38.0,1.0,1.0,3.0,0.0,1.0,,,0.0,,,1.0,1.0,,3.0,7.0,1.0,4.0,4.0,3.0,6.0,1.0,2.0,2.0,2.0,,,,,,0.0,,3.0,,1.0,,,,,,,,,,
860914,Luis Diaz,8258,Midfielder,7.8,"Venezuela-vs-Colombia_Tue, Mar 29, 2022, 23:30 UTC",3239073,2022-03-29,away,Before Lorenzo,7.8,90.0,,,,19.0,24.0,,,,,,,,,,,0.0,0.0,4.0,True,2.0,1.0,51.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,,,,6.0,2.0,,12.0,8.0,8.0,15.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,,,,,4.0,,,,,,,,,,,,
164684,James Rodriguez,8258,Midfielder,8.0,"Venezuela-vs-Colombia_Tue, Mar 29, 2022, 23:30 UTC",3239073,2022-03-29,away,Before Lorenzo,7.97,63.0,,,,33.0,39.0,,,,,,,,,,,1.0,0.0,1.0,True,4.0,,46.0,,,6.0,3.0,5.0,2.0,5.0,0.0,,,,,,0.0,3.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,,,1.0,1.0,,,5.0,0.0,,1.0,,,,,,,,,,,,
846369,Luis Sinisterra,8258,Midfielder,7.0,"Venezuela-vs-Colombia_Tue, Mar 29, 2022, 23:30 UTC",3239073,2022-03-29,away,Before Lorenzo,7.04,64.0,,,,17.0,21.0,,,,,,,,,,,0.0,0.0,4.0,True,1.0,,35.0,0.0,2.0,,,,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,7.0,1.0,6.0,1.0,3.0,,1.0,2.0,4.0,,,,,,7.0,,,,,,,,,,,,
466672,Jefferson Lerma,8258,Midfielder,7.7,"Venezuela-vs-Colombia_Tue, Mar 29, 2022, 23:30 UTC",3239073,2022-03-29,away,Before Lorenzo,7.71,77.0,,,,29.0,34.0,,,,,,,,,,,0.0,0.0,1.0,True,2.0,,47.0,2.0,2.0,3.0,,,2.0,4.0,0.0,0.0,1.0,,,1.0,3.0,4.0,,6.0,2.0,4.0,4.0,2.0,4.0,1.0,,0.0,1.0,,,,,1.0,5.0,,,,,,,,,,,,
431323,Wilmar Barrios,8258,Midfielder,8.0,"Venezuela-vs-Colombia_Tue, Mar 29, 2022, 23:30 UTC",3239073,2022-03-29,away,Before Lorenzo,8.02,90.0,,,,45.0,51.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,71.0,1.0,1.0,10.0,,,5.0,5.0,1.0,2.0,5.0,3.0,2.0,4.0,14.0,9.0,1.0,8.0,5.0,7.0,11.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
207383,William Tesillo,8258,Defender,7.1,"Venezuela-vs-Colombia_Tue, Mar 29, 2022, 23:30 UTC",3239073,2022-03-29,away,Before Lorenzo,7.13,90.0,,,,30.0,39.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,48.0,,,4.0,0.0,1.0,2.0,7.0,0.0,,,2.0,1.0,1.0,3.0,3.0,,2.0,1.0,,,2.0,3.0,,,,,,,,0.0,,,,,,,,,,,,,,
643533,Davinson Sánchez,8258,Defender,7.7,"Venezuela-vs-Colombia_Tue, Mar 29, 2022, 23:30 UTC",3239073,2022-03-29,away,Before Lorenzo,7.66,90.0,,,,27.0,34.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,,50.0,,,3.0,,,3.0,7.0,0.0,1.0,4.0,6.0,5.0,3.0,13.0,2.0,1.0,6.0,2.0,4.0,5.0,2.0,3.0,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,
834032,Carlos Cuesta,8258,Defender,6.5,"Venezuela-vs-Colombia_Tue, Mar 29, 2022, 23:30 UTC",3239073,2022-03-29,away,Before Lorenzo,6.48,37.0,,,,14.0,18.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,24.0,,,1.0,,,1.0,3.0,0.0,,,1.0,,1.0,5.0,2.0,2.0,,3.0,0.0,2.0,0.0,1.0,,,,,,,,0.0,3.0,,,,,,,,,,,,,
859282,Daniel Munoz,8258,Defender,7.6,"Venezuela-vs-Colombia_Tue, Mar 29, 2022, 23:30 UTC",3239073,2022-03-29,away,Before Lorenzo,7.59,90.0,,,,18.0,20.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,48.0,0.0,1.0,2.0,,,0.0,1.0,0.0,2.0,5.0,4.0,1.0,3.0,14.0,4.0,,6.0,3.0,6.0,8.0,0.0,1.0,1.0,2.0,,,,1.0,,,,3.0,,,,,,,,,,,,
50065,David Ospina,8258,Keeper,8.1,"Venezuela-vs-Colombia_Tue, Mar 29, 2022, 23:30 UTC",3239073,2022-03-29,away,Before Lorenzo,8.07,90.0,6.0,0.0,0.0,23.0,33.0,12.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792303,Luis Suárez,8258,Attacker,6.2,"Saudi Arabia-vs-Colombia_Sun, Jun 5, 2022, 17:00 UTC",3878135,2022-06-05,away,Before Lorenzo,6.24,45.0,,,,10.0,11.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,1.0,22.0,0.0,3.0,,0.0,1.0,,,0.0,0.0,1.0,,,,3.0,5.0,,1.0,5.0,1.0,6.0,0.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,
533775,Rafael Santos Borre,8258,Attacker,8.1,"Saudi Arabia-vs-Colombia_Sun, Jun 5, 2022, 17:00 UTC",3878135,2022-06-05,away,Before Lorenzo,8.13,90.0,,,,21.0,24.0,,,,,,,,,,,1.0,0.0,3.0,True,2.0,,33.0,,,,,,1.0,1.0,0.0,1.0,2.0,,,1.0,7.0,4.0,2.0,4.0,6.0,2.0,8.0,2.0,2.0,,4.0,3.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,
1023030,Jhon Arias,8258,Attacker,7.8,"Saudi Arabia-vs-Colombia_Sun, Jun 5, 2022, 17:00 UTC",3878135,2022-06-05,away,Before Lorenzo,7.76,90.0,,,,38.0,42.0,,,,,,,,,,,0.0,0.0,0.0,,5.0,,57.0,0.0,2.0,,1.0,3.0,0.0,1.0,0.0,2.0,2.0,,,1.0,7.0,4.0,,4.0,7.0,4.0,10.0,0.0,1.0,2.0,4.0,,,,1.0,2.0,,,,,,,,,,,,,,,
858036,Eduard Atuesta,8258,Midfielder,7.1,"Saudi Arabia-vs-Colombia_Sun, Jun 5, 2022, 17:00 UTC",3878135,2022-06-05,away,Before Lorenzo,7.12,58.0,,,,13.0,19.0,,,,,,,,,,,0.0,1.0,2.0,True,1.0,2.0,33.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,4.0,,,,7.0,3.0,2.0,4.0,6.0,4.0,10.0,0.0,0.0,,3.0,,,,,,,,,,,,,,,,,,,,
432951,Éder Álvarez,8258,Midfielder,7.2,"Saudi Arabia-vs-Colombia_Sun, Jun 5, 2022, 17:00 UTC",3878135,2022-06-05,away,Before Lorenzo,7.2,78.0,,,,31.0,34.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,,46.0,2.0,2.0,,,,2.0,2.0,1.0,0.0,1.0,,,3.0,9.0,7.0,,6.0,7.0,5.0,11.0,1.0,2.0,2.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,
789567,Steven Alzate,8258,Midfielder,7.7,"Saudi Arabia-vs-Colombia_Sun, Jun 5, 2022, 17:00 UTC",3878135,2022-06-05,away,Before Lorenzo,7.71,66.0,,,,36.0,39.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,,58.0,6.0,8.0,,,,2.0,3.0,1.0,,,2.0,1.0,,3.0,5.0,,8.0,4.0,8.0,12.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,
726475,Yairo Moreno,8258,Defender,8.1,"Saudi Arabia-vs-Colombia_Sun, Jun 5, 2022, 17:00 UTC",3878135,2022-06-05,away,Before Lorenzo,8.09,90.0,,,,52.0,66.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,89.0,5.0,6.0,,,,7.0,12.0,1.0,2.0,3.0,,,2.0,8.0,9.0,,11.0,4.0,11.0,15.0,0.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,
834032,Carlos Cuesta,8258,Defender,6.8,"Saudi Arabia-vs-Colombia_Sun, Jun 5, 2022, 17:00 UTC",3878135,2022-06-05,away,Before Lorenzo,6.81,58.0,,,,30.0,33.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,37.0,,,,,,1.0,1.0,1.0,1.0,3.0,,,,3.0,4.0,,3.0,1.0,3.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
643533,Davinson Sánchez,8258,Defender,8.1,"Saudi Arabia-vs-Colombia_Sun, Jun 5, 2022, 17:00 UTC",3878135,2022-06-05,away,Before Lorenzo,8.05,90.0,,,,52.0,60.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,77.0,,,,,,5.0,6.0,0.0,4.0,4.0,1.0,,7.0,15.0,5.0,,5.0,1.0,4.0,5.0,1.0,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,
859282,Daniel Munoz,8258,Defender,7.9,"Saudi Arabia-vs-Colombia_Sun, Jun 5, 2022, 17:00 UTC",3878135,2022-06-05,away,Before Lorenzo,7.85,90.0,,,,36.0,44.0,,,,,,,,,,,0.0,0.0,0.0,,3.0,,64.0,,,,1.0,1.0,3.0,7.0,0.0,4.0,5.0,,,,9.0,4.0,,6.0,4.0,6.0,10.0,0.0,0.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,
149721,J. Chunga,8258,Keeper,7.4,"Saudi Arabia-vs-Colombia_Sun, Jun 5, 2022, 17:00 UTC",3878135,2022-06-05,away,Before Lorenzo,7.44,90.0,3.0,0.0,0.0,34.0,38.0,3.0,7.0,1.0,1.0,1.0,0.0,6.0,0.0,9.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852071,Juan Hernández,8258,Attacker,6.7,"USA-vs-Colombia_Sun, Jan 29, 2023, 00:40 UTC",4086210,2023-01-29,away,During Lorenzo,6.69,68.0,,,,19.0,25.0,,,,,,,,,,,0.0,0.0,2.0,True,2.0,1.0,41.0,0.0,1.0,5.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,,,1.0,3.0,5.0,,2.0,4.0,1.0,3.0,1.0,3.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
452368,Cristian Arango,8258,Attacker,5.7,"USA-vs-Colombia_Sun, Jan 29, 2023, 00:40 UTC",4086210,2023-01-29,away,During Lorenzo,5.74,45.0,,,,6.0,7.0,,,,,,,,,,,0.0,0.0,4.0,True,0.0,1.0,17.0,0.0,3.0,1.0,,,,,0.0,,,,,,0.0,,1.0,1.0,4.0,0.0,4.0,1.0,1.0,,,0.0,3.0,,1.0,,0.0,,,,,,,,,,,,,,
783809,Diego Valoyes,8258,Attacker,7.4,"USA-vs-Colombia_Sun, Jan 29, 2023, 00:40 UTC",4086210,2023-01-29,away,During Lorenzo,7.35,90.0,,,,28.0,38.0,,,,,,,,,,,0.0,0.0,0.0,,3.0,,63.0,0.0,1.0,7.0,2.0,5.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,9.0,10.0,,7.0,8.0,4.0,9.0,3.0,6.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
1130746,Dylan Borrero,8258,Midfielder,7.0,"USA-vs-Colombia_Sun, Jan 29, 2023, 00:40 UTC",4086210,2023-01-29,away,During Lorenzo,6.95,68.0,,,,33.0,36.0,,,,,,,,,,,0.0,0.0,2.0,True,1.0,,48.0,1.0,1.0,3.0,0.0,2.0,2.0,2.0,1.0,,,,,1.0,3.0,8.0,2.0,2.0,5.0,2.0,7.0,0.0,0.0,1.0,2.0,1.0,2.0,,,2.0,0.0,,,,,,,,,,,,,,
922875,Jorman Campuzano,8258,Midfielder,7.8,"USA-vs-Colombia_Sun, Jan 29, 2023, 00:40 UTC",4086210,2023-01-29,away,During Lorenzo,7.84,90.0,,,,46.0,54.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,74.0,1.0,1.0,4.0,,,4.0,6.0,0.0,3.0,4.0,2.0,1.0,2.0,12.0,7.0,,13.0,5.0,10.0,14.0,3.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,,,,,
1054274,Yilmar Velasquez,8258,Midfielder,7.6,"USA-vs-Colombia_Sun, Jan 29, 2023, 00:40 UTC",4086210,2023-01-29,away,During Lorenzo,7.63,83.0,,,,19.0,24.0,,,,,,,,,,,0.0,0.0,1.0,True,2.0,,44.0,2.0,4.0,1.0,,,,,0.0,3.0,4.0,,,2.0,8.0,5.0,1.0,7.0,6.0,7.0,12.0,0.0,1.0,1.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,
279016,Frank Fabra,8258,Defender,7.5,"USA-vs-Colombia_Sun, Jan 29, 2023, 00:40 UTC",4086210,2023-01-29,away,During Lorenzo,7.47,90.0,,,,27.0,40.0,,,,,,,,,,,0.0,0.0,1.0,True,1.0,,62.0,0.0,1.0,9.0,2.0,2.0,0.0,4.0,0.0,2.0,4.0,1.0,1.0,1.0,8.0,6.0,,8.0,4.0,4.0,7.0,4.0,5.0,,2.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,
521252,Alexis Perez,8258,Defender,7.4,"USA-vs-Colombia_Sun, Jan 29, 2023, 00:40 UTC",4086210,2023-01-29,away,During Lorenzo,7.44,90.0,,,,54.0,63.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,73.0,,,10.0,0.0,1.0,8.0,13.0,0.0,2.0,2.0,5.0,,1.0,9.0,6.0,,4.0,2.0,2.0,3.0,2.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
1130853,Andrés Llinás,8258,Defender,7.7,"USA-vs-Colombia_Sun, Jan 29, 2023, 00:40 UTC",4086210,2023-01-29,away,During Lorenzo,7.71,90.0,,,,36.0,43.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,59.0,1.0,2.0,5.0,,,3.0,7.0,0.0,1.0,3.0,5.0,1.0,2.0,12.0,12.0,1.0,4.0,4.0,4.0,7.0,0.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,
1137454,Juan Mosquera,8258,Defender,7.4,"USA-vs-Colombia_Sun, Jan 29, 2023, 00:40 UTC",4086210,2023-01-29,away,During Lorenzo,7.36,90.0,,,,36.0,44.0,,,,,,,,,,,0.0,0.0,0.0,,1.0,,78.0,2.0,4.0,8.0,1.0,5.0,0.0,2.0,2.0,0.0,1.0,,,1.0,5.0,8.0,,6.0,6.0,6.0,12.0,0.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,
498457,Alvaro Montero,8258,Keeper,6.2,"USA-vs-Colombia_Sun, Jan 29, 2023, 00:40 UTC",4086210,2023-01-29,away,During Lorenzo,6.21,45.0,2.0,0.0,0.0,13.0,20.0,2.0,8.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533775,Rafael Santos Borre,8258,Attacker,6.5,"South Korea-vs-Colombia_Fri, Mar 24, 2023, 11:20 UTC",4118861,2023-03-24,away,During Lorenzo,6.54,70.0,,,,10.0,15.0,,,,,,,,,,,0.0,0.0,2.0,True,0.0,,19.0,,,1.0,,,,,1.0,,,1.0,1.0,,1.0,3.0,2.0,3.0,5.0,0.0,3.0,3.0,5.0,,,0.0,2.0,,,,0.0,,,,,,,,,,,,,,
784834,Jorge Carrascal,8258,Midfielder,8.3,"South Korea-vs-Colombia_Fri, Mar 24, 2023, 11:20 UTC",4118861,2023-03-24,away,During Lorenzo,8.32,83.0,,,,31.0,38.0,,,,,,,,,,,1.0,0.0,1.0,True,2.0,,57.0,3.0,5.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,9.0,4.0,2.0,11.0,7.0,10.0,17.0,1.0,1.0,2.0,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
164684,James Rodriguez,8258,Midfielder,7.7,"South Korea-vs-Colombia_Fri, Mar 24, 2023, 11:20 UTC",4118861,2023-03-24,away,During Lorenzo,7.65,70.0,,,,18.0,24.0,,,,,,,,,,,1.0,0.0,3.0,True,1.0,2.0,39.0,1.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,,,,3.0,2.0,,4.0,4.0,3.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
783809,Diego Valoyes,8258,Midfielder,7.2,"South Korea-vs-Colombia_Fri, Mar 24, 2023, 11:20 UTC",4118861,2023-03-24,away,During Lorenzo,7.23,83.0,,,,15.0,16.0,,,,,,,,,,,0.0,1.0,1.0,True,2.0,,24.0,,,,1.0,2.0,,,1.0,0.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,3.0,1.0,4.0,0.0,0.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,
320618,Mateus Uribe,8258,Midfielder,6.9,"South Korea-vs-Colombia_Fri, Mar 24, 2023, 11:20 UTC",4118861,2023-03-24,away,During Lorenzo,6.9,90.0,,,,41.0,48.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,1.0,64.0,1.0,1.0,2.0,,,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,8.0,8.0,1.0,8.0,7.0,6.0,12.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,
1434853,Kevin Castano,8258,Midfielder,6.1,"South Korea-vs-Colombia_Fri, Mar 24, 2023, 11:20 UTC",4118861,2023-03-24,away,During Lorenzo,6.09,89.0,,,,38.0,40.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,47.0,,,5.0,,,3.0,4.0,0.0,2.0,3.0,,,1.0,11.0,2.0,2.0,5.0,10.0,4.0,13.0,1.0,2.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,
474673,Johan Mojica,8258,Defender,5.0,"South Korea-vs-Colombia_Fri, Mar 24, 2023, 11:20 UTC",4118861,2023-03-24,away,During Lorenzo,4.99,90.0,,,,25.0,35.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,52.0,0.0,1.0,1.0,,,2.0,6.0,1.0,,,,,3.0,4.0,3.0,,1.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,,,,,,0.0,,,,,,,1.0,,,,,,,
860913,Jhon Lucumi,8258,Defender,5.9,"South Korea-vs-Colombia_Fri, Mar 24, 2023, 11:20 UTC",4118861,2023-03-24,away,During Lorenzo,5.93,90.0,,,,34.0,36.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,43.0,,,,,,1.0,1.0,1.0,,,2.0,,1.0,6.0,4.0,,1.0,3.0,0.0,2.0,1.0,2.0,,1.0,,,,,,0.0,2.0,,,,,,,,,,,,,
834032,Carlos Cuesta,8258,Defender,6.8,"South Korea-vs-Colombia_Fri, Mar 24, 2023, 11:20 UTC",4118861,2023-03-24,away,During Lorenzo,6.83,90.0,,,,37.0,41.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,52.0,,,1.0,,,1.0,3.0,0.0,3.0,3.0,4.0,2.0,3.0,12.0,4.0,1.0,6.0,5.0,3.0,6.0,3.0,5.0,,2.0,,,,,,,,,,,,,,,,,,,,
859282,Daniel Munoz,8258,Defender,7.6,"South Korea-vs-Colombia_Fri, Mar 24, 2023, 11:20 UTC",4118861,2023-03-24,away,During Lorenzo,7.55,90.0,,,,35.0,43.0,,,,,,,,,,,0.0,1.0,0.0,,3.0,,58.0,,,5.0,,,3.0,3.0,1.0,0.0,1.0,2.0,,,6.0,3.0,,2.0,4.0,1.0,4.0,1.0,2.0,,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,
50207,Camilo Vargas,8258,Keeper,6.2,"South Korea-vs-Colombia_Fri, Mar 24, 2023, 11:20 UTC",4118861,2023-03-24,away,During Lorenzo,6.16,90.0,1.0,2.0,0.0,11.0,20.0,3.0,11.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784834,Jorge Carrascal,8258,Attacker,7.3,"Japan-vs-Colombia_Tue, Mar 28, 2023, 10:20 UTC",4118862,2023-03-28,away,During Lorenzo,7.28,89.0,,,,29.0,36.0,,,,,,,,,,,0.0,0.0,3.0,True,1.0,1.0,50.0,1.0,4.0,6.0,,,1.0,3.0,0.0,1.0,1.0,,,,3.0,3.0,1.0,8.0,7.0,7.0,12.0,1.0,3.0,5.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,
533775,Rafael Santos Borre,8258,Midfielder,8.4,"Japan-vs-Colombia_Tue, Mar 28, 2023, 10:20 UTC",4118862,2023-03-28,away,During Lorenzo,8.35,73.0,,,,18.0,20.0,,,,,,,,,,,1.0,0.0,3.0,True,1.0,1.0,33.0,1.0,2.0,3.0,,,1.0,1.0,0.0,3.0,3.0,1.0,,1.0,5.0,2.0,1.0,4.0,2.0,4.0,6.0,0.0,0.0,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,,
1023030,Jhon Arias,8258,Midfielder,6.7,"Japan-vs-Colombia_Tue, Mar 28, 2023, 10:20 UTC",4118862,2023-03-28,away,During Lorenzo,6.68,72.0,,,,31.0,33.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,,43.0,,,2.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,,,,3.0,4.0,1.0,2.0,4.0,2.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,,4.0,,,,,,,,,,,,,,,
320618,Mateus Uribe,8258,Midfielder,7.4,"Japan-vs-Colombia_Tue, Mar 28, 2023, 10:20 UTC",4118862,2023-03-28,away,During Lorenzo,7.44,90.0,,,,46.0,56.0,,,,,,,,,,,0.0,0.0,1.0,True,1.0,1.0,72.0,0.0,1.0,10.0,1.0,1.0,5.0,6.0,4.0,2.0,3.0,2.0,2.0,1.0,7.0,12.0,,3.0,6.0,3.0,9.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,
1088066,Jhon Duran,8258,Midfielder,8.2,"Japan-vs-Colombia_Tue, Mar 28, 2023, 10:20 UTC",4118862,2023-03-28,away,During Lorenzo,8.19,83.0,,,,10.0,15.0,,,,,,,,,,,1.0,0.0,1.0,True,3.0,,34.0,1.0,2.0,5.0,0.0,1.0,,,1.0,,,1.0,,,2.0,2.0,,4.0,2.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,0.0,,,,,,,,,,,,,,
1434853,Kevin Castano,8258,Midfielder,7.8,"Japan-vs-Colombia_Tue, Mar 28, 2023, 10:20 UTC",4118862,2023-03-28,away,During Lorenzo,7.75,90.0,,,,63.0,66.0,,,,,,,,,,,0.0,0.0,1.0,True,0.0,,82.0,0.0,1.0,4.0,,,5.0,5.0,1.0,2.0,3.0,2.0,,2.0,8.0,12.0,2.0,6.0,6.0,5.0,10.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
578756,Deiver Machado,8258,Defender,7.6,"Japan-vs-Colombia_Tue, Mar 28, 2023, 10:20 UTC",4118862,2023-03-28,away,During Lorenzo,7.56,90.0,,,,27.0,34.0,,,,,,,,,,,0.0,1.0,1.0,True,2.0,1.0,66.0,0.0,2.0,8.0,3.0,9.0,1.0,6.0,1.0,0.0,1.0,,,,2.0,7.0,1.0,4.0,6.0,3.0,8.0,1.0,2.0,2.0,1.0,,,,,4.0,,,,,,,,,,,,,,,
860913,Jhon Lucumi,8258,Defender,7.2,"Japan-vs-Colombia_Tue, Mar 28, 2023, 10:20 UTC",4118862,2023-03-28,away,During Lorenzo,7.17,90.0,,,,46.0,56.0,,,,,,,,,,,0.0,0.0,0.0,,0.0,,64.0,,,5.0,,,5.0,11.0,0.0,1.0,1.0,6.0,1.0,1.0,9.0,5.0,,4.0,4.0,1.0,2.0,3.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,
